date,sex,age,NUTS,population
2019-01-01,B,0,CZ0,113866
2019-01-01,B,1,CZ0,114916
2019-01-01,B,2,CZ0,113801
2019-01-01,B,3,CZ0,112507
2019-01-01,B,4,CZ0,112082
2019-01-01,B,5,CZ0,109347
2019-01-01,B,6,CZ0,110396
2019-01-01,B,7,CZ0,110124
2019-01-01,B,8,CZ0,120209
2019-01-01,B,9,CZ0,121898
2019-01-01,B,10,CZ0,123396
2019-01-01,B,11,CZ0,118964
2019-01-01,B,12,CZ0,109278
2019-01-01,B,13,CZ0,103505
2019-01-01,B,14,CZ0,98771
2019-01-01,B,15,CZ0,95037
2019-01-01,B,16,CZ0,94185
2019-01-01,B,17,CZ0,92839
2019-01-01,B,18,CZ0,93186
2019-01-01,B,19,CZ0,92144
2019-01-01,B,20,CZ0,93667
2019-01-01,B,21,CZ0,94611
2019-01-01,B,22,CZ0,95440
2019-01-01,B,23,CZ0,101623
2019-01-01,B,24,CZ0,112676
2019-01-01,B,25,CZ0,126896
2019-01-01,B,26,CZ0,128501
2019-01-01,B,27,CZ0,136768
2019-01-01,B,28,CZ0,138864
2019-01-01,B,29,CZ0,137948
2019-01-01,B,30,CZ0,143280
2019-01-01,B,31,CZ0,142138
2019-01-01,B,32,CZ0,144427
2019-01-01,B,33,CZ0,147552
2019-01-01,B,34,CZ0,147794
2019-01-01,B,35,CZ0,147995
2019-01-01,B,36,CZ0,151034
2019-01-01,B,37,CZ0,151785
2019-01-01,B,38,CZ0,160010
2019-01-01,B,39,CZ0,176151
2019-01-01,B,40,CZ0,181386
2019-01-01,B,41,CZ0,183758
2019-01-01,B,42,CZ0,188194
2019-01-01,B,43,CZ0,191246
2019-01-01,B,44,CZ0,192819
2019-01-01,B,45,CZ0,180371
2019-01-01,B,46,CZ0,163487
2019-01-01,B,47,CZ0,153833
2019-01-01,B,48,CZ0,147672
2019-01-01,B,49,CZ0,141672
2019-01-01,B,50,CZ0,134662
2019-01-01,B,51,CZ0,134517
2019-01-01,B,52,CZ0,135735
2019-01-01,B,53,CZ0,140570
2019-01-01,B,54,CZ0,146483
2019-01-01,B,55,CZ0,140963
2019-01-01,B,56,CZ0,126447
2019-01-01,B,57,CZ0,122833
2019-01-01,B,58,CZ0,119971
2019-01-01,B,59,CZ0,117993
2019-01-01,B,60,CZ0,126732
2019-01-01,B,61,CZ0,135049
2019-01-01,B,62,CZ0,138930
2019-01-01,B,63,CZ0,139459
2019-01-01,B,64,CZ0,138790
2019-01-01,B,65,CZ0,138436
2019-01-01,B,66,CZ0,139469
2019-01-01,B,67,CZ0,138562
2019-01-01,B,68,CZ0,134452
2019-01-01,B,69,CZ0,129023
2019-01-01,B,70,CZ0,131053
2019-01-01,B,71,CZ0,133154
2019-01-01,B,72,CZ0,125905
2019-01-01,B,73,CZ0,98843
2019-01-01,B,74,CZ0,100918
2019-01-01,B,75,CZ0,95195
2019-01-01,B,76,CZ0,81762
2019-01-01,B,77,CZ0,75535
2019-01-01,B,78,CZ0,71230
2019-01-01,B,79,CZ0,60173
2019-01-01,B,80,CZ0,54763
2019-01-01,B,81,CZ0,48743
2019-01-01,B,82,CZ0,45004
2019-01-01,B,83,CZ0,41781
2019-01-01,B,84,CZ0,38877
2019-01-01,B,85,CZ0,35413
2019-01-01,B,86,CZ0,33043
2019-01-01,B,87,CZ0,28777
2019-01-01,B,88,CZ0,25063
2019-01-01,B,89,CZ0,19936
2019-01-01,B,90,CZ0,16200
2019-01-01,B,91,CZ0,12656
2019-01-01,B,92,CZ0,9797
2019-01-01,B,93,CZ0,7251
2019-01-01,B,94,CZ0,5348
2019-01-01,B,95,CZ0,4024
2019-01-01,B,96,CZ0,2596
2019-01-01,B,97,CZ0,1681
2019-01-01,B,98,CZ0,901
2019-01-01,B,99,CZ0,430
2019-01-01,B,100+,CZ0,623
2019-01-01,B,0,CZ01,15388
2019-01-01,B,1,CZ01,15299
2019-01-01,B,2,CZ01,14957
2019-01-01,B,3,CZ01,14903
2019-01-01,B,4,CZ01,14689
2019-01-01,B,5,CZ01,13953
2019-01-01,B,6,CZ01,14291
2019-01-01,B,7,CZ01,13755
2019-01-01,B,8,CZ01,14549
2019-01-01,B,9,CZ01,14302
2019-01-01,B,10,CZ01,14085
2019-01-01,B,11,CZ01,13177
