date,sex,age,NUTS,population
2019-12-31,B,96,CZ03,293
2019-12-31,B,97,CZ03,187
2019-12-31,B,98,CZ03,118
2019-12-31,B,99,CZ03,60
2019-12-31,B,100+,CZ03,93
2019-12-31,B,0,CZ04,10838
2019-12-31,B,1,CZ04,10834
2019-12-31,B,2,CZ04,11137
2019-12-31,B,3,CZ04,11143
2019-12-31,B,4,CZ04,11185
2019-12-31,B,5,CZ04,11158
2019-12-31,B,6,CZ04,11052
2019-12-31,B,7,CZ04,11017
2019-12-31,B,8,CZ04,11484
2019-12-31,B,9,CZ04,12757
2019-12-31,B,10,CZ04,13208
2019-12-31,B,11,CZ04,13706
2019-12-31,B,12,CZ04,13260
2019-12-31,B,13,CZ04,12141
2019-12-31,B,14,CZ04,11421
2019-12-31,B,15,CZ04,11042
2019-12-31,B,16,CZ04,10885
2019-12-31,B,17,CZ04,10765
2019-12-31,B,18,CZ04,10678
2019-12-31,B,19,CZ04,10486
2019-12-31,B,20,CZ04,10141
2019-12-31,B,21,CZ04,10412
2019-12-31,B,22,CZ04,10288
2019-12-31,B,23,CZ04,10460
2019-12-31,B,24,CZ04,11064
2019-12-31,B,25,CZ04,12398
2019-12-31,B,26,CZ04,13765
2019-12-31,B,27,CZ04,13403
2019-12-31,B,28,CZ04,14089
2019-12-31,B,29,CZ04,14009
2019-12-31,B,30,CZ04,13931
2019-12-31,B,31,CZ04,14429
2019-12-31,B,32,CZ04,14322
2019-12-31,B,33,CZ04,14380
2019-12-31,B,34,CZ04,14570
2019-12-31,B,35,CZ04,14555
2019-12-31,B,36,CZ04,14572
2019-12-31,B,37,CZ04,15003
2019-12-31,B,38,CZ04,14971
2019-12-31,B,39,CZ04,15645
2019-12-31,B,40,CZ04,17711
2019-12-31,B,41,CZ04,18205
2019-12-31,B,42,CZ04,18344
2019-12-31,B,43,CZ04,19409
2019-12-31,B,44,CZ04,20216
2019-12-31,B,45,CZ04,20622
2019-12-31,B,46,CZ04,19495
2019-12-31,B,47,CZ04,17870
2019-12-31,B,48,CZ04,16646
2019-12-31,B,49,CZ04,16069
2019-12-31,B,50,CZ04,15305
2019-12-31,B,51,CZ04,14523
2019-12-31,B,52,CZ04,14461
2019-12-31,B,53,CZ04,14549
2019-12-31,B,54,CZ04,15260
2019-12-31,B,55,CZ04,15790
2019-12-31,B,56,CZ04,15244
2019-12-31,B,57,CZ04,13306
2019-12-31,B,58,CZ04,12613
2019-12-31,B,59,CZ04,12558
2019-12-31,B,60,CZ04,12297
2019-12-31,B,61,CZ04,13423
2019-12-31,B,62,CZ04,14278
2019-12-31,B,63,CZ04,14532
2019-12-31,B,64,CZ04,14594
2019-12-31,B,65,CZ04,14761
2019-12-31,B,66,CZ04,14773
2019-12-31,B,67,CZ04,14734
2019-12-31,B,68,CZ04,15220
2019-12-31,B,69,CZ04,15026
2019-12-31,B,70,CZ04,14384
2019-12-31,B,71,CZ04,14686
2019-12-31,B,72,CZ04,14894
2019-12-31,B,73,CZ04,12922
2019-12-31,B,74,CZ04,9357
2019-12-31,B,75,CZ04,9701
2019-12-31,B,76,CZ04,8911
2019-12-31,B,77,CZ04,7821
2019-12-31,B,78,CZ04,7298
2019-12-31,B,79,CZ04,7056
2019-12-31,B,80,CZ04,5930
2019-12-31,B,81,CZ04,4928
2019-12-31,B,82,CZ04,4360
2019-12-31,B,83,CZ04,3911
2019-12-31,B,84,CZ04,3595
2019-12-31,B,85,CZ04,3212
2019-12-31,B,86,CZ04,2733
2019-12-31,B,87,CZ04,2466
2019-12-31,B,88,CZ04,2069
2019-12-31,B,89,CZ04,1729
2019-12-31,B,90,CZ04,1346
2019-12-31,B,91,CZ04,1110
2019-12-31,B,92,CZ04,801
2019-12-31,B,93,CZ04,624
2019-12-31,B,94,CZ04,412
2019-12-31,B,95,CZ04,340
2019-12-31,B,96,CZ04,255
2019-12-31,B,97,CZ04,144
2019-12-31,B,98,CZ04,88
2019-12-31,B,99,CZ04,48
2019-12-31,B,100+,CZ04,60
2019-12-31,B,0,CZ05,15784
2019-12-31,B,1,CZ05,15919
2019-12-31,B,2,CZ05,15836
2019-12-31,B,3,CZ05,16132
2019-12-31,B,4,CZ05,15566
2019-12-31,B,5,CZ05,15461
2019-12-31,B,6,CZ05,15352
2019-12-31,B,7,CZ05,15502
2019-12-31,B,8,CZ05,15507
2019-12-31,B,9,CZ05,17137
2019-12-31,B,10,CZ05,17540
2019-12-31,B,11,CZ05,17768
2019-12-31,B,12,CZ05,17339
2019-12-31,B,13,CZ05,15732
2019-12-31,B,14,CZ05,14784
2019-12-31,B,15,CZ05,14486
2019-12-31,B,16,CZ05,13964
2019-12-31,B,17,CZ05,13854
2019-12-31,B,18,CZ05,13621
2019-12-31,B,19,CZ05,13969
2019-12-31,B,20,CZ05,14045
2019-12-31,B,21,CZ05,14178
2019-12-31,B,22,CZ05,14345
2019-12-31,B,23,CZ05,14245
2019-12-31,B,24,CZ05,14994
2019-12-31,B,25,CZ05,16352
2019-12-31,B,26,CZ05,18581
2019-12-31,B,27,CZ05,18842
2019-12-31,B,28,CZ05,19422
2019-12-31,B,29,CZ05,19266
2019-12-31,B,30,CZ05,18961
2019-12-31,B,31,CZ05,19664
2019-12-31,B,32,CZ05,19444
2019-12-31,B,33,CZ05,19330
2019-12-31,B,34,CZ05,19949
2019-12-31,B,35,CZ05,19807
2019-12-31,B,36,CZ05,19791
2019-12-31,B,37,CZ05,20201
2019-12-31,B,38,CZ05,20308
2019-12-31,B,39,CZ05,21654
2019-12-31,B,40,CZ05,23963
2019-12-31,B,41,CZ05,25088
2019-12-31,B,42,CZ05,25529
2019-12-31,B,43,CZ05,26754
2019-12-31,B,44,CZ05,26781
2019-12-31,B,45,CZ05,27445
2019-12-31,B,46,CZ05,25797
2019-12-31,B,47,CZ05,23208
2019-12-31,B,48,CZ05,22024
2019-12-31,B,49,CZ05,20987
2019-12-31,B,50,CZ05,20182
2019-12-31,B,51,CZ05,18895
2019-12-31,B,52,CZ05,18665
2019-12-31,B,53,CZ05,18802
2019-12-31,B,54,CZ05,19564
2019-12-31,B,55,CZ05,20201
2019-12-31,B,56,CZ05,19525
2019-12-31,B,57,CZ05,17672
2019-12-31,B,58,CZ05,17008
2019-12-31,B,59,CZ05,16608
2019-12-31,B,60,CZ05,16430
2019-12-31,B,61,CZ05,17745
2019-12-31,B,62,CZ05,19100
2019-12-31,B,63,CZ05,19933
2019-12-31,B,64,CZ05,20063
2019-12-31,B,65,CZ05,20155
2019-12-31,B,66,CZ05,20090
2019-12-31,B,67,CZ05,20708
2019-12-31,B,68,CZ05,20369
2019-12-31,B,69,CZ05,20114
2019-12-31,B,70,CZ05,18816
2019-12-31,B,71,CZ05,19264
2019-12-31,B,72,CZ05,19648
2019-12-31,B,73,CZ05,18312
2019-12-31,B,74,CZ05,14012
2019-12-31,B,75,CZ05,14299
2019-12-31,B,76,CZ05,13395
2019-12-31,B,77,CZ05,11143
2019-12-31,B,78,CZ05,10392
2019-12-31,B,79,CZ05,9683
2019-12-31,B,80,CZ05,8413
2019-12-31,B,81,CZ05,7398
2019-12-31,B,82,CZ05,6607
2019-12-31,B,83,CZ05,6078
2019-12-31,B,84,CZ05,5590
2019-12-31,B,85,CZ05,5262
2019-12-31,B,86,CZ05,4839
2019-12-31,B,87,CZ05,4383
2019-12-31,B,88,CZ05,3781
2019-12-31,B,89,CZ05,3256
2019-12-31,B,90,CZ05,2464
2019-12-31,B,91,CZ05,1946
2019-12-31,B,92,CZ05,1499
2019-12-31,B,93,CZ05,1129
2019-12-31,B,94,CZ05,809
2019-12-31,B,95,CZ05,553
2019-12-31,B,96,CZ05,393
2019-12-31,B,97,CZ05,256
2019-12-31,B,98,CZ05,167
2019-12-31,B,99,CZ05,83
2019-12-31,B,100+,CZ05,92
2019-12-31,B,0,CZ06,18780
2019-12-31,B,1,CZ06,18981
2019-12-31,B,2,CZ06,18897
2019-12-31,B,3,CZ06,18502
2019-12-31,B,4,CZ06,18074
2019-12-31,B,5,CZ06,18242
2019-12-31,B,6,CZ06,17363
2019-12-31,B,7,CZ06,17399
2019-12-31,B,8,CZ06,17358
2019-12-31,B,9,CZ06,18502
2019-12-31,B,10,CZ06,18683
2019-12-31,B,11,CZ06,18969
2019-12-31,B,12,CZ06,18048
2019-12-31,B,13,CZ06,16826
2019-12-31,B,14,CZ06,16250
2019-12-31,B,15,CZ06,15519
2019-12-31,B,16,CZ06,14925
2019-12-31,B,17,CZ06,15029
2019-12-31,B,18,CZ06,14681
2019-12-31,B,19,CZ06,14743
2019-12-31,B,20,CZ06,14583
2019-12-31,B,21,CZ06,15082
2019-12-31,B,22,CZ06,15232
2019-12-31,B,23,CZ06,15380
2019-12-31,B,24,CZ06,16455
2019-12-31,B,25,CZ06,18487
2019-12-31,B,26,CZ06,21144
2019-12-31,B,27,CZ06,21145
2019-12-31,B,28,CZ06,22292
2019-12-31,B,29,CZ06,22490
2019-12-31,B,30,CZ06,22261
2019-12-31,B,31,CZ06,22968
2019-12-31,B,32,CZ06,22694
2019-12-31,B,33,CZ06,23319
2019-12-31,B,34,CZ06,24231
2019-12-31,B,35,CZ06,24100
2019-12-31,B,36,CZ06,24026
2019-12-31,B,37,CZ06,24520
2019-12-31,B,38,CZ06,24393
2019-12-31,B,39,CZ06,25622
2019-12-31,B,40,CZ06,27608
2019-12-31,B,41,CZ06,27989
2019-12-31,B,42,CZ06,28683
2019-12-31,B,43,CZ06,29411
2019-12-31,B,44,CZ06,29828
2019-12-31,B,45,CZ06,29782
2019-12-31,B,46,CZ06,27854
2019-12-31,B,47,CZ06,25286
2019-12-31,B,48,CZ06,23791
2019-12-31,B,49,CZ06,23000
2019-12-31,B,50,CZ06,22242
2019-12-31,B,51,CZ06,21247
2019-12-31,B,52,CZ06,21240
2019-12-31,B,53,CZ06,21555
2019-12-31,B,54,CZ06,22231
2019-12-31,B,55,CZ06,23039
2019-12-31,B,56,CZ06,22147
2019-12-31,B,57,CZ06,20127
2019-12-31,B,58,CZ06,20001
2019-12-31,B,59,CZ06,19420
2019-12-31,B,60,CZ06,19351
2019-12-31,B,61,CZ06,20421
2019-12-31,B,62,CZ06,21886
2019-12-31,B,63,CZ06,22273
2019-12-31,B,64,CZ06,22284
2019-12-31,B,65,CZ06,21343
2019-12-31,B,66,CZ06,21235
2019-12-31,B,67,CZ06,21461
2019-12-31,B,68,CZ06,21201
2019-12-31,B,69,CZ06,20395
2019-12-31,B,70,CZ06,19456
2019-12-31,B,71,CZ06,19823
2019-12-31,B,72,CZ06,20041
2019-12-31,B,73,CZ06,19660
2019-12-31,B,74,CZ06,15524
2019-12-31,B,75,CZ06,15597
2019-12-31,B,76,CZ06,14967
2019-12-31,B,77,CZ06,13086
2019-12-31,B,78,CZ06,12116
2019-12-31,B,79,CZ06,11275
2019-12-31,B,80,CZ06,9524
2019-12-31,B,81,CZ06,8864
2019-12-31,B,82,CZ06,7852
2019-12-31,B,83,CZ06,7144
2019-12-31,B,84,CZ06,6630
2019-12-31,B,85,CZ06,5982
2019-12-31,B,86,CZ06,5517
2019-12-31,B,87,CZ06,4990
2019-12-31,B,88,CZ06,4231
2019-12-31,B,89,CZ06,3681
2019-12-31,B,90,CZ06,2904
2019-12-31,B,91,CZ06,2371
2019-12-31,B,92,CZ06,1793
2019-12-31,B,93,CZ06,1351
2019-12-31,B,94,CZ06,954
2019-12-31,B,95,CZ06,691
2019-12-31,B,96,CZ06,492
2019-12-31,B,97,CZ06,322
2019-12-31,B,98,CZ06,211
2019-12-31,B,99,CZ06,96
2019-12-31,B,100+,CZ06,131
2019-12-31,B,0,CZ07,12062
2019-12-31,B,1,CZ07,12675
2019-12-31,B,2,CZ07,12706
2019-12-31,B,3,CZ07,12416
2019-12-31,B,4,CZ07,12260
2019-12-31,B,5,CZ07,11944
2019-12-31,B,6,CZ07,11898
2019-12-31,B,7,CZ07,11735
2019-12-31,B,8,CZ07,11798
2019-12-31,B,9,CZ07,13166
2019-12-31,B,10,CZ07,13384
2019-12-31,B,11,CZ07,13707
2019-12-31,B,12,CZ07,13317
2019-12-31,B,13,CZ07,12242
2019-12-31,B,14,CZ07,11907
2019-12-31,B,15,CZ07,11157
2019-12-31,B,16,CZ07,11105
2019-12-31,B,17,CZ07,10870
2019-12-31,B,18,CZ07,10929
2019-12-31,B,19,CZ07,10779
2019-12-31,B,20,CZ07,10858
2019-12-31,B,21,CZ07,10978
2019-12-31,B,22,CZ07,10886
2019-12-31,B,23,CZ07,11046
2019-12-31,B,24,CZ07,11738
2019-12-31,B,25,CZ07,13240
2019-12-31,B,26,CZ07,14650
2019-12-31,B,27,CZ07,14932
2019-12-31,B,28,CZ07,15698
2019-12-31,B,29,CZ07,15772
